org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
S42,Sweden,se,Vanessa,Org line C,V3_2,Completed,Medium,PROD660,In Call,2012-05-02 10:38:21+00:00,1-738233197
D6,Belgium,be,Alexandre,Org line C,A2_1,Accepted,Medium,PROD328,In Progress,2012-05-02 10:29:38+00:00,1-738233306
D6,Belgium,be,Alexandre,Org line C,A2_1,Accepted,Medium,PROD328,In Progress,2012-05-02 10:30:14+00:00,1-738233306
D6,Belgium,be,Alexandre,Org line C,A2_1,Completed,Medium,PROD328,In Call,2012-05-02 10:31:01+00:00,1-738233306
G96,China,pl,Kelly,Org line C,V3_2,Accepted,Low,PROD698,In Progress,2012-05-02 10:28:51+00:00,1-738233324
G96,China,pl,Kelly,Org line C,V3_2,Accepted,Low,PROD698,In Progress,2012-05-02 10:35:27+00:00,1-738233324
G96,China,pl,Kelly,Org line C,V3_2,Completed,Low,PROD698,In Call,2012-05-02 10:35:59+00:00,1-738233324
D8,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD45,In Progress,2012-05-02 10:33:01+00:00,1-738233339
D8,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD45,In Progress,2012-05-02 10:33:09+00:00,1-738233339
D8,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD45,Wait - User,2012-05-02 10:45:42+00:00,1-738233339
D9,POLAND,pl,Marcin,Org line A2,A2_1,Queued,Medium,PROD45,Awaiting Assignment,2012-05-04 11:19:37+00:00,1-738233339
D9,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD45,In Progress,2012-05-04 11:19:40+00:00,1-738233339
D9,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD45,Wait - User,2012-05-04 11:20:06+00:00,1-738233339
D9,POLAND,pl,Marcin,Org line A2,A2_1,Completed,Medium,PROD45,Resolved,2012-05-07 11:17:28+00:00,1-738233339
D9,0,pl,Siebel,Org line A2,A2_1,Completed,Medium,PROD45,Closed,2012-05-08 01:11:33+00:00,1-738233339
D6,Belgium,be,Alexandre,Org line C,A2_1,Accepted,Medium,PROD107,In Progress,2012-05-02 10:33:54+00:00,1-738233372
D6,Belgium,be,Alexandre,Org line C,A2_1,Accepted,Medium,PROD107,In Progress,2012-05-02 10:35:01+00:00,1-738233372
G327 2nd,Belgium,be,Alexandre,Org line A2,A2_4,Queued,Medium,PROD107,Awaiting Assignment,2012-05-02 10:39:01+00:00,1-738233372
G327 2nd,Belgium,be,Maarten,Org line A2,A2_4,Accepted,Medium,PROD107,In Progress,2012-05-02 12:23:59+00:00,1-738233372
G327 2nd,Belgium,be,Maarten,Org line A2,A2_4,Completed,Medium,PROD107,Resolved,2012-05-02 14:17:24+00:00,1-738233372
G327 2nd,0,be,Siebel,Org line A2,A2_4,Completed,Medium,PROD107,Closed,2012-05-10 01:14:23+00:00,1-738233372
D8,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD789,In Progress,2012-05-02 11:05:34+00:00,1-738233605
D8,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD789,In Progress,2012-05-02 11:06:16+00:00,1-738233605
D8,POLAND,pl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD789,Wait - User,2012-05-02 11:08:53+00:00,1-738233605
D8,POLAND,pl,Marcin,Org line A2,A2_1,Completed,Medium,PROD789,Resolved,2012-05-02 11:11:26+00:00,1-738233605
D8,0,pl,Siebel,Org line A2,A2_1,Completed,Medium,PROD789,Closed,2012-05-03 01:03:15+00:00,1-738233605
S42,Sweden,se,Christoffer,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 11:01:03+00:00,1-738233715
S42,Sweden,se,Christoffer,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 11:02:04+00:00,1-738233715
S42,Sweden,se,Christoffer,Org line C,V3_2,Completed,Medium,PROD660,In Call,2012-05-02 11:11:51+00:00,1-738233715
G96,INDIA,pl,Jinos,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 11:02:56+00:00,1-738233795
G96,INDIA,pl,Jinos,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 11:03:41+00:00,1-738233795
G96,INDIA,pl,Jinos,Org line C,V3_2,Completed,Low,PROD424,In Call,2012-05-02 11:52:39+00:00,1-738233795
G96,INDIA,pl,Royal,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-07 10:03:51+00:00,1-738233795
G96,INDIA,pl,Royal,Org line C,V3_2,Completed,Low,PROD424,Resolved,2012-05-07 10:04:31+00:00,1-738233795
G96,INDIA,pl,Royal,Org line C,V3_2,Completed,Low,PROD424,Closed,2012-05-07 10:04:34+00:00,1-738233795
G96,China,in,Kelly,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 11:04:20+00:00,1-738233841
G96,China,in,Kelly,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 11:07:56+00:00,1-738233841
G96,China,in,Kelly,Org line C,V3_2,Accepted,Low,PROD13,Wait - User,2012-05-02 11:25:14+00:00,1-738233841
G227,China,in,Kelly,Org line C,E_10,Queued,Low,PROD13,Awaiting Assignment,2012-05-02 11:30:46+00:00,1-738233841
G227,INDIA,in,Mohammed Junaid,Org line C,E_10,Accepted,Low,PROD13,In Progress,2012-05-02 11:42:04+00:00,1-738233841
G222 2nd,INDIA,in,Mohammed Junaid,Org line C,E_10,Queued,Low,PROD13,Awaiting Assignment,2012-05-02 11:53:18+00:00,1-738233841
G222 2nd,INDIA,in,Anoop,Org line C,E_10,Accepted,Low,PROD13,In Progress,2012-05-02 12:17:37+00:00,1-738233841
G97,INDIA,in,Anoop,Org line C,V3_2,Queued,Low,PROD13,Awaiting Assignment,2012-05-02 17:32:54+00:00,1-738233841
G239 3rd,INDIA,in,Anoop,Org line C,C_6,Accepted,Low,PROD13,In Progress,2012-05-03 15:50:59+00:00,1-738233841
G222 2nd,INDIA,in,Anoop,Org line C,E_10,Queued,Low,PROD13,Awaiting Assignment,2012-05-03 17:15:28+00:00,1-738233841
G222 2nd,INDIA,in,Anoop,Org line C,E_10,Accepted,Low,PROD13,In Progress,2012-05-03 17:15:33+00:00,1-738233841
G271 2nd,INDIA,in,Anoop,Org line C,E_10,Queued,Low,PROD13,Awaiting Assignment,2012-05-03 17:16:06+00:00,1-738233841
G271 2nd,Sweden,in,Neeraj,Org line C,E_10,Accepted,Low,PROD13,In Progress,2012-05-03 17:41:59+00:00,1-738233841
G271 2nd,Sweden,in,Neeraj,Org line C,E_10,Accepted,Low,PROD13,Assigned,2012-05-03 17:47:37+00:00,1-738233841
G271 2nd,Sweden,in,Parbhat,Org line C,E_10,Accepted,Low,PROD13,In Progress,2012-05-03 17:48:42+00:00,1-738233841
G222 2nd,Sweden,in,Parbhat,Org line C,E_10,Queued,Low,PROD13,Awaiting Assignment,2012-05-03 21:23:35+00:00,1-738233841
G222 2nd,INDIA,in,Thamarai,Org line C,E_10,Accepted,Low,PROD13,In Progress,2012-05-03 22:42:14+00:00,1-738233841
G230 2nd,INDIA,in,Thamarai,Org line B,E_10,Queued,Low,PROD13,Awaiting Assignment,2012-05-03 23:43:28+00:00,1-738233841
G230 2nd,INDIA,in,Saidur,Org line B,E_10,Accepted,Low,PROD13,In Progress,2012-05-03 23:43:58+00:00,1-738233841
G230 2nd,INDIA,in,Saidur,Org line B,E_10,Accepted,Low,PROD13,Assigned,2012-05-03 23:52:27+00:00,1-738233841
G230 2nd,INDIA,in,Prasat,Org line B,E_10,Accepted,Low,PROD13,In Progress,2012-05-04 05:00:06+00:00,1-738233841
G230 2nd,INDIA,in,Prasat,Org line B,E_10,Accepted,Low,PROD13,Wait - User,2012-05-04 05:56:27+00:00,1-738233841
G230 2nd,INDIA,in,Prasat,Org line B,E_10,Accepted,Low,PROD13,In Progress,2012-05-04 10:16:44+00:00,1-738233841
G230 2nd,INDIA,in,Prasat,Org line B,E_10,Completed,Low,PROD13,Resolved,2012-05-04 10:46:19+00:00,1-738233841
G230 2nd,0,in,Siebel,Org line B,E_10,Completed,Low,PROD13,Closed,2012-05-05 01:06:23+00:00,1-738233841
S42,Sweden,SE,Vanessa,Org line C,V3_2,Accepted,Medium,PROD264,In Progress,2012-05-02 11:04:46+00:00,1-738233861
S42,Sweden,SE,Vanessa,Org line C,V3_2,Accepted,Medium,PROD264,In Progress,2012-05-02 11:05:16+00:00,1-738233861
G146 2nd,Sweden,SE,Vanessa,Org line C,E_10,Queued,Medium,PROD264,Awaiting Assignment,2012-05-02 11:12:34+00:00,1-738233861
G146 2nd,Sweden,SE,Tina,Org line C,E_10,Accepted,Medium,PROD264,In Progress,2012-05-02 11:31:46+00:00,1-738233861
C1,Sweden,SE,Tina,Other,,Queued,Medium,PROD264,Awaiting Assignment,2012-05-02 11:32:57+00:00,1-738233861
C1,Sweden,SE,Eva,Other,,Accepted,Medium,PROD264,In Progress,2012-05-02 11:41:21+00:00,1-738233861
C1,Sweden,SE,Eva,Other,,Completed,Medium,PROD264,Resolved,2012-05-02 15:18:09+00:00,1-738233861
C1,0,SE,Siebel,Other,,Completed,Medium,PROD264,Closed,2012-05-10 01:14:11+00:00,1-738233861
G96,POLAND,se,Karoly,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-02 09:59:29+00:00,1-738235971
G96,POLAND,se,Karoly,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-02 10:09:05+00:00,1-738235971
S49,POLAND,se,Karoly,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-02 10:10:51+00:00,1-738235971
S49,Sweden,se,Malin,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-02 14:35:28+00:00,1-738235971
S49,Sweden,se,Malin,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-02 14:35:36+00:00,1-738235971
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-02 15:44:01+00:00,1-738235971
G172,POLAND,se,Monika,Other,,Queued,Low,PROD455,Awaiting Assignment,2012-05-02 15:48:37+00:00,1-738235971
G172,Czech Republic,se,Michail,Other,,Accepted,Low,PROD455,In Progress,2012-05-03 17:06:24+00:00,1-738235971
S49,Czech Republic,se,Michail,Org line C,V3_2,Queued,Low,PROD455,Awaiting Assignment,2012-05-03 17:08:11+00:00,1-738235971
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-04 10:21:31+00:00,1-738235971
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,Wait,2012-05-04 10:22:01+00:00,1-738235971
S49,POLAND,se,Monika,Org line C,V3_2,Accepted,Low,PROD455,In Progress,2012-05-04 12:13:44+00:00,1-738235971
S49,POLAND,se,Monika,Org line C,V3_2,Completed,Low,PROD455,Resolved,2012-05-04 12:19:03+00:00,1-738235971
S49,0,se,Siebel,Org line C,V3_2,Completed,Low,PROD455,Closed,2012-05-12 01:18:00+00:00,1-738235971
G80,Sweden,se,Mende,Org line C,E_5,Accepted,Medium,PROD479,In Progress,2012-05-02 10:26:20+00:00,1-738236279
G80,Sweden,se,Mende,Org line C,E_5,Accepted,Medium,PROD479,In Progress,2012-05-02 10:26:55+00:00,1-738236279
G80,Sweden,se,Mende,Org line C,E_5,Completed,Medium,PROD479,Resolved,2012-05-02 10:27:16+00:00,1-738236279
G80,0,se,Siebel,Org line C,E_5,Completed,Medium,PROD479,Closed,2012-05-10 01:14:26+00:00,1-738236279
D2,Belgium,be,Renaat,Org line C,A2_1,Accepted,Medium,PROD328,In Progress,2012-05-02 10:25:40+00:00,1-738236347
D2,Belgium,be,Renaat,Org line C,A2_1,Accepted,Medium,PROD328,In Progress,2012-05-02 10:26:02+00:00,1-738236347
D2,Belgium,be,Renaat,Org line C,A2_1,Completed,Medium,PROD328,In Call,2012-05-02 10:26:38+00:00,1-738236347
S42,Sweden,se,Olof,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-02 11:18:09+00:00,1-738236648
S42,Sweden,se,Olof,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-02 11:18:33+00:00,1-738236648
S42,Sweden,se,Olof,Org line C,V3_2,Completed,Medium,PROD544,In Call,2012-05-02 11:28:44+00:00,1-738236648
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,In Progress,2012-05-02 09:58:55+00:00,1-738238024
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,Wait - User,2012-05-02 09:59:19+00:00,1-738238024
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,Wait - User,2012-05-02 09:59:45+00:00,1-738238024
G81,INDIA,in,Saravanan,Org line C,E_5,Accepted,Low,PROD673,In Progress,2012-05-03 09:04:20+00:00,1-738238024
G81,INDIA,in,Saravanan,Org line C,E_5,Completed,Low,PROD673,Resolved,2012-05-03 09:05:31+00:00,1-738238024
G81,0,in,Siebel,Org line C,E_5,Completed,Low,PROD673,Closed,2012-05-11 01:21:28+00:00,1-738238024
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,In Progress,2012-05-02 10:02:51+00:00,1-738238059
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,Wait - User,2012-05-02 10:03:11+00:00,1-738238059
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,Wait - User,2012-05-02 10:03:25+00:00,1-738238059
G81,INDIA,in,Saravanan,Org line C,E_5,Accepted,Low,PROD673,In Progress,2012-05-03 09:06:38+00:00,1-738238059
G81,INDIA,in,Saravanan,Org line C,E_5,Completed,Low,PROD673,Resolved,2012-05-03 09:07:32+00:00,1-738238059
G81,0,in,Siebel,Org line C,E_5,Completed,Low,PROD673,Closed,2012-05-11 01:21:27+00:00,1-738238059
G96,POLAND,pl,Piotr,Org line C,V3_2,Accepted,Low,PROD494,In Progress,2012-05-02 10:01:52+00:00,1-738238077
G96,POLAND,pl,Piotr,Org line C,V3_2,Accepted,Low,PROD494,In Progress,2012-05-02 10:03:01+00:00,1-738238077
G96,POLAND,pl,Piotr,Org line C,V3_2,Accepted,Low,PROD494,Wait,2012-05-02 11:23:12+00:00,1-738238077
G96,POLAND,pl,Piotr,Org line C,V3_2,Accepted,Low,PROD494,In Progress,2012-05-02 13:51:40+00:00,1-738238077
G96,POLAND,pl,Piotr,Org line C,V3_2,Completed,Low,PROD494,In Call,2012-05-02 13:51:51+00:00,1-738238077
G96,POLAND,fr,Piotr,Org line C,V3_2,Accepted,Low,PROD252,In Progress,2012-05-02 10:27:03+00:00,1-738238217
G96,POLAND,fr,Piotr,Org line C,V3_2,Accepted,Low,PROD252,In Progress,2012-05-02 10:27:19+00:00,1-738238217
G96,POLAND,fr,Piotr,Org line C,V3_2,Accepted,Low,PROD252,Wait,2012-05-02 11:23:09+00:00,1-738238217
T13 2nd,POLAND,fr,Piotr,Org line A2,A2_2,Queued,Low,PROD252,Awaiting Assignment,2012-05-02 14:45:26+00:00,1-738238217
T13 2nd,France,fr,Patrick,Org line A2,A2_2,Accepted,Low,PROD252,In Progress,2012-05-02 15:14:24+00:00,1-738238217
T13 2nd,France,fr,Patrick,Org line A2,A2_2,Completed,Low,PROD252,Resolved,2012-05-02 15:19:14+00:00,1-738238217
T13 2nd,0,fr,Siebel,Org line A2,A2_2,Completed,Low,PROD252,Closed,2012-05-10 01:14:26+00:00,1-738238217
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,In Progress,2012-05-02 10:09:18+00:00,1-738238261
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,Wait - User,2012-05-02 10:09:36+00:00,1-738238261
G81,INDIA,in,Razia,Org line C,E_5,Accepted,Low,PROD673,Wait - User,2012-05-02 10:09:54+00:00,1-738238261
G81,INDIA,in,Saravanan,Org line C,E_5,Accepted,Low,PROD673,In Progress,2012-05-04 08:05:22+00:00,1-738238261
G81,INDIA,in,Saravanan,Org line C,E_5,Completed,Low,PROD673,Resolved,2012-05-04 08:09:06+00:00,1-738238261
G81,0,in,Siebel,Org line C,E_5,Completed,Low,PROD673,Closed,2012-05-12 01:17:59+00:00,1-738238261
G310,Belgium,be,Jan,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:12:45+00:00,1-738238611
G310,Belgium,be,Jan,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:17:03+00:00,1-738238611
G310,Belgium,be,Jan,Org line C,V3_2,Completed,Low,PROD424,Resolved,2012-05-02 10:18:12+00:00,1-738238611
G310,0,be,Siebel,Org line C,V3_2,Completed,Low,PROD424,Closed,2012-05-10 01:14:31+00:00,1-738238611
S42,Sweden,se,Jan,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:27:40+00:00,1-738238752
S42,Sweden,se,Jan,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:28:38+00:00,1-738238752
G140 2nd,Sweden,se,Jan,Org line C,E_10,Queued,Medium,PROD660,Awaiting Assignment,2012-05-02 10:50:30+00:00,1-738238752
G140 2nd,Sweden,se,Klas,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-02 11:07:07+00:00,1-738238752
G140 2nd,Sweden,se,Klas,Org line C,E_10,Accepted,Medium,PROD660,Assigned,2012-05-02 11:08:16+00:00,1-738238752
G140 2nd,Sweden,se,Robin,Org line C,E_10,Accepted,Medium,PROD660,In Progress,2012-05-02 11:12:02+00:00,1-738238752
G140 2nd,Sweden,se,Robin,Org line C,E_10,Completed,Medium,PROD660,Resolved,2012-05-02 11:21:38+00:00,1-738238752
G140 2nd,0,se,Siebel,Org line C,E_10,Completed,Medium,PROD660,Closed,2012-05-10 01:14:25+00:00,1-738238752
G96,POLAND,pl,Marta,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:10:40+00:00,1-738240004
G96,POLAND,pl,Marta,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:10:57+00:00,1-738240004
G96,POLAND,pl,Marta,Org line C,V3_2,Completed,Low,PROD424,In Call,2012-05-02 10:34:01+00:00,1-738240004
G96,POLAND,pl,Karolina,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 10:08:13+00:00,1-738240060
G96,POLAND,pl,Karolina,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 10:14:42+00:00,1-738240060
G97,POLAND,pl,Karolina,Org line C,V3_2,Queued,Low,PROD13,Awaiting Assignment,2012-05-02 10:19:19+00:00,1-738240060
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 14:51:40+00:00,1-738240060
G97,POLAND,pl,Krzysztof,Org line C,V3_2,Accepted,Low,PROD13,Assigned,2012-05-02 14:56:39+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 14:57:16+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,Wait,2012-05-02 15:00:09+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-02 15:03:33+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,Wait - User,2012-05-02 15:08:46+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 12:04:03+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,Wait - User,2012-05-03 12:08:07+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 12:29:19+00:00,1-738240060
G97,POLAND,pl,Natalia,Org line C,V3_2,Accepted,Low,PROD13,Assigned,2012-05-03 12:30:18+00:00,1-738240060
G97,POLAND,pl,Marc Stephane,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 13:25:57+00:00,1-738240060
G97,POLAND,pl,Marc Stephane,Org line C,V3_2,Accepted,Low,PROD13,Wait,2012-05-03 13:26:37+00:00,1-738240060
G97,POLAND,pl,Marc Stephane,Org line C,V3_2,Accepted,Low,PROD13,In Progress,2012-05-03 16:20:35+00:00,1-738240060
G97,POLAND,pl,Marc Stephane,Org line C,V3_2,Completed,Low,PROD13,Resolved,2012-05-03 16:42:11+00:00,1-738240060
G97,0,pl,Siebel,Org line C,V3_2,Completed,Low,PROD13,Closed,2012-05-11 01:21:27+00:00,1-738240060
S42,Sweden,se,Rasmus,Org line C,V3_2,Accepted,Medium,PROD505,In Progress,2012-05-02 10:23:00+00:00,1-738240125
S42,Sweden,se,Rasmus,Org line C,V3_2,Accepted,Medium,PROD505,In Progress,2012-05-02 10:23:05+00:00,1-738240125
S42,Sweden,se,Rasmus,Org line C,V3_2,Completed,Medium,PROD505,In Call,2012-05-02 10:24:14+00:00,1-738240125
S42,Sweden,se,Rasmus,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-02 10:45:19+00:00,1-738240312
S42,Sweden,se,Rasmus,Org line C,V3_2,Accepted,Medium,PROD544,In Progress,2012-05-02 10:45:41+00:00,1-738240312
G146 2nd,Sweden,se,Rasmus,Org line C,E_10,Queued,Medium,PROD544,Awaiting Assignment,2012-05-02 10:51:45+00:00,1-738240312
G146 2nd,Sweden,se,Tina,Org line C,E_10,Accepted,Medium,PROD544,In Progress,2012-05-02 11:03:38+00:00,1-738240312
G146 2nd,Sweden,se,Tina,Org line C,E_10,Accepted,Medium,PROD544,Wait,2012-05-02 11:10:31+00:00,1-738240312
G146 2nd,Sweden,se,Tina,Org line C,E_10,Accepted,Medium,PROD544,Wait - User,2012-05-02 11:44:23+00:00,1-738240312
G146 2nd,Sweden,se,Tina,Org line C,E_10,Completed,Medium,PROD544,Resolved,2012-05-02 14:33:50+00:00,1-738240312
G146 2nd,0,se,Siebel,Org line C,E_10,Completed,Medium,PROD544,Closed,2012-05-10 01:14:19+00:00,1-738240312
G96,POLAND,pl,Karolina,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:32:04+00:00,1-738240332
G96,POLAND,pl,Karolina,Org line C,V3_2,Accepted,Low,PROD424,In Progress,2012-05-02 10:40:22+00:00,1-738240332
G96,POLAND,pl,Karolina,Org line C,V3_2,Completed,Low,PROD424,In Call,2012-05-02 10:50:03+00:00,1-738240332
G96,POLAND,pl,Marta,Org line C,V3_2,Accepted,Low,PROD379,In Progress,2012-05-02 10:40:12+00:00,1-738240511
G96,POLAND,pl,Marta,Org line C,V3_2,Accepted,Low,PROD379,In Progress,2012-05-02 10:41:05+00:00,1-738240511
G96,POLAND,pl,Marta,Org line C,V3_2,Completed,Low,PROD379,In Call,2012-05-02 10:45:27+00:00,1-738240511
D8,POLAND,pl,Pawel,Org line A2,A2_1,Accepted,Medium,PROD235,In Progress,2012-05-02 09:59:16+00:00,1-738240917
D8,POLAND,pl,Pawel,Org line A2,A2_1,Accepted,Medium,PROD235,In Progress,2012-05-02 09:59:51+00:00,1-738240917
D8,POLAND,pl,Pawel,Org line A2,A2_1,Completed,Medium,PROD235,Resolved,2012-05-02 10:32:59+00:00,1-738240917
D8,POLAND,pl,Pawel,Org line A2,A2_1,Completed,Medium,PROD235,Closed,2012-05-02 10:33:01+00:00,1-738240917
G271 2nd,Sweden,in,Rajesh,Org line C,E_10,Accepted,Medium,PROD802,In Progress,2012-05-02 10:22:34+00:00,1-738240944
G271 2nd,Sweden,in,Rajesh,Org line C,E_10,Accepted,Medium,PROD802,In Progress,2012-05-02 10:32:33+00:00,1-738240944
G40,Sweden,in,Rajesh,Org line A2,A2_2,Queued,Medium,PROD802,Awaiting Assignment,2012-05-02 10:34:11+00:00,1-738240944
G271 2nd,Sweden,in,Rajesh,Org line C,E_10,Accepted,Medium,PROD802,In Progress,2012-05-02 10:36:08+00:00,1-738240944
G271 2nd,Sweden,in,Rajesh,Org line C,E_10,Accepted,Medium,PROD802,Wait,2012-05-02 10:39:32+00:00,1-738240944
G271 2nd,Sweden,in,Rajesh,Org line C,E_10,Accepted,Medium,PROD802,Wait - Implementation,2012-05-02 11:31:13+00:00,1-738240944
G271 2nd,Sweden,in,Rajesh,Org line C,E_10,Completed,Medium,PROD802,Resolved,2012-05-02 14:15:21+00:00,1-738240944
G271 2nd,0,in,Siebel,Org line C,E_10,Completed,Medium,PROD802,Closed,2012-05-10 01:14:28+00:00,1-738240944
S42,Sweden,se,Lars,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:04:55+00:00,1-738241278
S42,Sweden,se,Lars,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:07:48+00:00,1-738241278
S42,Sweden,se,Lars,Org line C,V3_2,Accepted,Medium,PROD660,Wait,2012-05-02 10:32:33+00:00,1-738241278
S42,Sweden,se,Lars,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:35:55+00:00,1-738241278
S42,Sweden,se,Lars,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-02 10:36:25+00:00,1-738241278
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:37:12+00:00,1-738241278
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD660,Wait - User,2012-05-02 10:37:15+00:00,1-738241278
S42,Sweden,se,Marcus,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 11:12:25+00:00,1-738241278
S42,Sweden,se,Marcus,Org line C,V3_2,Queued,Medium,PROD660,Awaiting Assignment,2012-05-02 11:19:24+00:00,1-738241278
S42,Sweden,se,Oden,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 11:20:51+00:00,1-738241278
S42,Sweden,se,Oden,Org line C,V3_2,Completed,Medium,PROD660,Resolved,2012-05-02 11:21:22+00:00,1-738241278
S42,0,se,Siebel,Org line C,V3_2,Completed,Medium,PROD660,Closed,2012-05-10 01:14:34+00:00,1-738241278
G174 2nd,POLAND,se,Krzysztof,Org line A2,A2_2,Accepted,Low,PROD718,In Progress,2012-05-02 10:05:20+00:00,1-738241575
G174 2nd,POLAND,se,Krzysztof,Org line A2,A2_2,Accepted,Low,PROD718,In Progress,2012-05-02 10:05:27+00:00,1-738241575
G174 2nd,POLAND,se,Krzysztof,Org line A2,A2_2,Accepted,Low,PROD718,Wait - User,2012-05-02 10:12:47+00:00,1-738241575
G174 2nd,POLAND,se,Krzysztof,Org line A2,A2_2,Accepted,Low,PROD718,In Progress,2012-05-02 10:32:21+00:00,1-738241575
G174 2nd,POLAND,se,Krzysztof,Org line A2,A2_2,Completed,Low,PROD718,Resolved,2012-05-02 11:18:12+00:00,1-738241575
G174 2nd,0,se,Siebel,Org line A2,A2_2,Completed,Low,PROD718,Closed,2012-05-10 01:14:34+00:00,1-738241575
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD661,In Progress,2012-05-02 10:05:58+00:00,1-738241583
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD661,In Progress,2012-05-02 10:08:39+00:00,1-738241583
S42,Sweden,se,Andreas,Org line C,V3_2,Completed,Medium,PROD661,In Call,2012-05-02 10:09:37+00:00,1-738241583
S42,Sweden,se,Andreas,Org line C,V3_2,Accepted,Medium,PROD660,In Progress,2012-05-02 10:11:32+00:00,1-738241650
